0.9841,-7.2787
0.9901,-7.4835
0.9961,-7.687
1.0021,-7.8893
1.0081,-8.0903
1.0141,-8.29
1.0201,-8.4884
1.0261,-8.6853
1.0321,-8.8809
1.0381,-9.075
1.0441,-9.2677
1.0501,-9.4589
1.0561,-9.6486
1.0621,-9.8368
1.0681,-10.023
1.0741,-10.208
1.0801,-10.392
1.0861,-10.574
1.0921,-10.754
1.0981,-10.932
1.1041,-11.109
1.1101,-11.284
1.1161,-11.457
1.1221,-11.629
1.1281,-11.798
1.1341,-11.966
1.1401,-12.132
1.1461,-12.296
1.1521,-12.458
1.1581,-12.619
1.1641,-12.777
1.1701,-12.933
1.1761,-13.088
1.1821,-13.24
1.1881,-13.391
1.1941,-13.539
1.2001,-13.685
1.2061,-13.829
1.2121,-13.971
1.2181,-14.111
1.2241,-14.249
1.2301,-14.385
1.2361,-14.518
1.2421,-14.65
1.2481,-14.779
1.2541,-14.906
1.2601,-15.03
1.2661,-15.153
1.2721,-15.273
1.2781,-15.391
1.2841,-15.506
1.2901,-15.619
1.2961,-15.73
1.3021,-15.839
1.3081,-15.945
1.3141,-16.049
1.3201,-16.15
1.3261,-16.249
1.3321,-16.345
1.3381,-16.439
1.3441,-16.531
1.3501,-16.62
1.3561,-16.707
1.3621,-16.791
1.3681,-16.873
1.3741,-16.953
1.3801,-17.029
1.3861,-17.104
1.3921,-17.175
1.3981,-17.245
1.4041,-17.311
1.4101,-17.376
1.4161,-17.437
1.4221,-17.496
1.4281,-17.553
1.4341,-17.607
1.4401,-17.658
1.4461,-17.707
1.4521,-17.753
1.4581,-17.796
1.4641,-17.837
1.4701,-17.876
1.4761,-17.912
1.4821,-17.945
1.4881,-17.975
1.4941,-18.003
1.5002,-18.029
1.5062,-18.051
1.5122,-18.071
1.5182,-18.089
1.5242,-18.104
1.5302,-18.116
1.5362,-18.126
1.5422,-18.133
1.5482,-18.137
1.5542,-18.139
1.5602,-18.138
1.5662,-18.134
1.5722,-18.128
1.5782,-18.12
1.5842,-18.108
1.5902,-18.094
1.5962,-18.078
1.6022,-18.059
1.6082,-18.037
1.6142,-18.013
1.6202,-17.986
1.6262,-17.957
1.6322,-17.925
1.6382,-17.89
1.6442,-17.853
1.6502,-17.813
1.6562,-17.771
1.6622,-17.726
1.6682,-17.679
1.6742,-17.629
1.6802,-17.577
1.6862,-17.522
1.6922,-17.465
1.6982,-17.406
1.7042,-17.343
1.7102,-17.279
1.7162,-17.212
1.7222,-17.142
1.7282,-17.07
1.7342,-16.996
1.7402,-16.919
1.7462,-16.84
1.7522,-16.759
1.7582,-16.675
1.7642,-16.589
1.7702,-16.5
1.7762,-16.41
1.7822,-16.317
1.7882,-16.221
1.7942,-16.124
1.8002,-16.024
1.8062,-15.922
1.8122,-15.817
1.8182,-15.711
1.8242,-15.602
1.8302,-15.491
1.8362,-15.378
1.8422,-15.263
1.8482,-15.146
1.8542,-15.026
1.8602,-14.905
1.8662,-14.781
1.8722,-14.656
1.8782,-14.528
1.8842,-14.399
1.8902,-14.267
1.8962,-14.134
1.9022,-13.998
1.9082,-13.861
1.9142,-13.722
1.9202,-13.581
1.9262,-13.438
1.9322,-13.293
1.9382,-13.146
1.9442,-12.998
1.9502,-12.848
1.9562,-12.696
1.9622,-12.542
1.9682,-12.387
1.9742,-12.23
1.9802,-12.072
1.9862,-11.911
1.9922,-11.749
1.9982,-11.586
2.0042,-11.421
2.0102,-11.255
2.0162,-11.087
2.0222,-10.917
2.0282,-10.746
2.0342,-10.574
2.0402,-10.4
2.0462,-10.225
2.0522,-10.049
2.0582,-9.8712
2.0642,-9.6922
2.0702,-9.512
2.0762,-9.3305
2.0822,-9.1477
2.0882,-8.9639
2.0942,-8.7788
2.1002,-8.5926
2.1062,-8.4053
2.1122,-8.217
2.1182,-8.0276
2.1242,-7.8372
2.1302,-7.6458
2.1362,-7.4535
2.1422,-7.2602
2.1482,-7.066
2.1542,-6.871
2.1602,-6.6751
2.1662,-6.4783
2.1722,-6.2808
2.1782,-6.0826
2.1842,-5.8836
2.1902,-5.6839
2.1962,-5.4836
2.2022,-5.2826
2.2082,-5.081
2.2142,-4.8788
2.2202,-4.6761
2.2262,-4.4728
2.2322,-4.2691
2.2382,-4.0648
2.2442,-3.8602
2.2502,-3.6552
2.2562,-3.4497
2.2622,-3.244
2.2682,-3.0379
2.2742,-2.8315
2.2802,-2.6249
2.2862,-2.4181
2.2922,-2.2111
2.2982,-2.0039
2.3042,-1.7965
2.3102,-1.5891
2.3162,-1.3816
2.3222,-1.1741
2.3282,-0.9665
2.3342,-0.75895
2.3402,-0.55145
2.3462,-0.34403
2.3522,-0.13672
2.3582,0.070463
2.3642,0.27748
2.3702,0.4843
2.3762,0.69089
2.3822,0.89723
2.3882,1.1033
2.3942,1.309
2.4002,1.5144
2.4062,1.7195
2.4122,1.9241
2.4182,2.1283
2.4242,2.332
2.4302,2.5353
2.4362,2.738
2.4422,2.9402
2.4482,3.1418
2.4542,3.3428
2.4602,3.5432
2.4662,3.7429
2.4722,3.9419
2.4782,4.1402
2.4842,4.3377
2.4902,4.5345
2.4962,4.7305
2.5023,4.9257
2.5083,5.12
2.5143,5.3134
2.5203,5.5059
2.5263,5.6975
2.5323,5.8881
2.5383,6.0777
2.5443,6.2663
2.5503,6.4538
2.5563,6.6403
2.5623,6.8257
2.5683,7.0099
2.5743,7.193
2.5803,7.375
2.5863,7.5557
2.5923,7.7352
2.5983,7.9135
2.6043,8.0905
2.6103,8.2662
2.6163,8.4405
2.6223,8.6135
2.6283,8.7852
2.6343,8.9554
2.6403,9.1243
2.6463,9.2917
2.6523,9.4576
2.6583,9.622
2.6643,9.785
2.6703,9.9464
2.6763,10.106
2.6823,10.264
2.6883,10.421
2.6943,10.576
2.7003,10.73
2.7063,10.881
2.7123,11.031
2.7183,11.18
2.7243,11.326
2.7303,11.471
2.7363,11.614
2.7423,11.756
2.7483,11.895
2.7543,12.033
2.7603,12.169
2.7663,12.303
2.7723,12.435
2.7783,12.566
2.7843,12.694
2.7903,12.82
2.7963,12.945
2.8023,13.067
2.8083,13.188
2.8143,13.307
2.8203,13.423
2.8263,13.538
2.8323,13.65
2.8383,13.761
2.8443,13.869
2.8503,13.975
2.8563,14.08
2.8623,14.182
2.8683,14.282
2.8743,14.38
2.8803,14.475
2.8863,14.569
2.8923,14.66
2.8983,14.749
2.9043,14.836
2.9103,14.921
2.9163,15.004
2.9223,15.084
2.9283,15.162
2.9343,15.238
2.9403,15.312
2.9463,15.383
2.9523,15.452
2.9583,15.519
2.9643,15.584
2.9703,15.646
2.9763,15.706
2.9823,15.764
2.9883,15.819
2.9943,15.872
3.0003,15.923
3.0063,15.971
3.0123,16.017
3.0183,16.061
3.0243,16.102
3.0303,16.141
3.0363,16.178
3.0423,16.212
3.0483,16.244
3.0543,16.273
3.0603,16.3
3.0663,16.325
3.0723,16.348
3.0783,16.368
3.0843,16.385
3.0903,16.401
3.0963,16.414
3.1023,16.424
3.1083,16.432
3.1143,16.438
3.1203,16.441
3.1263,16.443
3.1323,16.441
3.1383,16.438
3.1443,16.431
3.1503,16.423
3.1563,16.412
3.1623,16.399
3.1683,16.384
3.1743,16.366
3.1803,16.346
3.1863,16.323
3.1923,16.298
3.1983,16.271
3.2043,16.242
3.2103,16.21
3.2163,16.176
3.2223,16.139
3.2283,16.1
3.2343,16.059
3.2403,16.016
3.2463,15.97
3.2523,15.923
3.2583,15.872
3.2643,15.82
3.2703,15.765
3.2763,15.709
3.2823,15.65
3.2883,15.588
3.2943,15.525
3.3003,15.459
3.3063,15.391
3.3123,15.321
3.3183,15.249
3.3243,15.175
3.3303,15.098
3.3363,15.02
3.3423,14.939
3.3483,14.856
3.3543,14.771
3.3603,14.685
3.3663,14.596
3.3723,14.505
3.3783,14.412
3.3843,14.317
3.3903,14.22
3.3963,14.121
3.4023,14.02
3.4083,13.917
3.4143,13.812
3.4203,13.705
3.4263,13.597
3.4323,13.486
3.4383,13.374
3.4443,13.259
3.4503,13.143
3.4563,13.026
3.4623,12.906
3.4683,12.784
3.4743,12.661
3.4803,12.536
3.4863,12.41
3.4923,12.282
3.4983,12.152
3.5044,12.02
3.5104,11.887
3.5164,11.752
3.5224,11.615
3.5284,11.477
3.5344,11.338
3.5404,11.197
3.5464,11.054
3.5524,10.91
3.5584,10.764
3.5644,10.617
3.5704,10.469
3.5764,10.319
3.5824,10.168
3.5884,10.015
3.5944,9.8614
3.6004,9.7062
3.6064,9.5497
3.6124,9.392
3.6184,9.233
3.6244,9.0729
3.6304,8.9115
3.6364,8.749
3.6424,8.5853
3.6484,8.4205
3.6544,8.2546
3.6604,8.0877
3.6664,7.9197
3.6724,7.7507
3.6784,7.5807
3.6844,7.4098
3.6904,7.2379
3.6964,7.0651
3.7024,6.8914
3.7084,6.7168
3.7144,6.5414
3.7204,6.3652
3.7264,6.1882
3.7324,6.0105
3.7384,5.832
3.7444,5.6528
3.7504,5.473
3.7564,5.2924
3.7624,5.1113
3.7684,4.9295
3.7744,4.7472
3.7804,4.5643
3.7864,4.3809
3.7924,4.1971
3.7984,4.0127
3.8044,3.8279
3.8104,3.6427
3.8164,3.4571
3.8224,3.2712
3.8284,3.0849
3.8344,2.8983
3.8404,2.7114
3.8464,2.5243
3.8524,2.337
3.8584,2.1494
3.8644,1.9617
3.8704,1.7739
3.8764,1.5859
3.8824,1.3979
3.8884,1.2097
3.8944,1.0216
3.9004,0.83345
3.9064,0.64532
3.9124,0.45724
3.9184,0.26923
3.9244,0.081328
3.9304,-0.10645
3.9364,-0.29407
3.9424,-0.4815
3.9484,-0.66873
3.9544,-0.85572
3.9604,-1.0424
3.9664,-1.2289
3.9724,-1.415
3.9784,-1.6008
3.9844,-1.7862
3.9904,-1.9712
3.9964,-2.1558
4.0024,-2.3399
4.0084,-2.5236
4.0144,-2.7067
4.0204,-2.8894
4.0264,-3.0714
4.0324,-3.2529
4.0384,-3.4338
4.0444,-3.6141
4.0504,-3.7937
4.0564,-3.9726
4.0624,-4.1509
4.0684,-4.3284
4.0744,-4.5051
4.0804,-4.681
4.0864,-4.8562
4.0924,-5.0305
4.0984,-5.2039
4.1044,-5.3765
4.1104,-5.5482
4.1164,-5.7189
4.1224,-5.8887
4.1284,-6.0576
4.1344,-6.2254
4.1404,-6.3922
4.1464,-6.5579
4.1524,-6.7226
4.1584,-6.8862
4.1644,-7.0486
4.1704,-7.21
4.1764,-7.3702
4.1824,-7.5291
4.1884,-7.6869
4.1944,-7.8435
4.2004,-7.9988
4.2064,-8.1528
4.2124,-8.3056
4.2184,-8.457
4.2244,-8.6072
4.2304,-8.7559
4.2364,-8.9033
4.2424,-9.0493
4.2484,-9.1939
4.2544,-9.337
4.2604,-9.4787
4.2664,-9.6189
4.2724,-9.7576
4.2784,-9.8948
4.2844,-10.031
4.2904,-10.165
4.2964,-10.297
4.3024,-10.428
4.3084,-10.558
4.3144,-10.685
4.3204,-10.812
4.3264,-10.936
4.3324,-11.059
4.3384,-11.18
4.3444,-11.299
4.3504,-11.417
4.3564,-11.533
4.3624,-11.647
4.3684,-11.76
4.3744,-11.87
4.3804,-11.979
4.3864,-12.086
4.3924,-12.192
4.3984,-12.295
4.4044,-12.397
4.4104,-12.496
4.4164,-12.594
4.4224,-12.69
4.4284,-12.784
4.4344,-12.876
4.4404,-12.967
4.4464,-13.055
4.4524,-13.141
4.4584,-13.225
4.4644,-13.308
4.4704,-13.388
4.4764,-13.467
4.4824,-13.543
4.4884,-13.618
4.4944,-13.69
4.5005,-13.76
4.5065,-13.829
4.5125,-13.895
4.5185,-13.959
4.5245,-14.021
4.5305,-14.082
4.5365,-14.14
4.5425,-14.196
4.5485,-14.249
4.5545,-14.301
4.5605,-14.351
4.5665,-14.398
4.5725,-14.444
4.5785,-14.487
4.5845,-14.528
4.5905,-14.568
4.5965,-14.605
4.6025,-14.639
4.6085,-14.672
4.6145,-14.703
4.6205,-14.731
4.6265,-14.757
4.6325,-14.781
4.6385,-14.803
4.6445,-14.823
4.6505,-14.841
4.6565,-14.856
4.6625,-14.87
4.6685,-14.881
4.6745,-14.89
4.6805,-14.897
4.6865,-14.902
4.6925,-14.904
4.6985,-14.905
4.7045,-14.903
4.7105,-14.899
4.7165,-14.893
4.7225,-14.885
4.7285,-14.875
4.7345,-14.863
4.7405,-14.848
4.7465,-14.831
4.7525,-14.813
4.7585,-14.792
4.7645,-14.769
4.7705,-14.744
4.7765,-14.716
4.7825,-14.687
4.7885,-14.656
4.7945,-14.622
4.8005,-14.587
4.8065,-14.549
4.8125,-14.509
4.8185,-14.467
4.8245,-14.424
4.8305,-14.378
4.8365,-14.33
4.8425,-14.28
4.8485,-14.228
4.8545,-14.174
4.8605,-14.118
4.8665,-14.06
4.8725,-14
4.8785,-13.938
4.8845,-13.874
4.8905,-13.808
4.8965,-13.74
4.9025,-13.67
4.9085,-13.599
4.9145,-13.525
4.9205,-13.45
4.9265,-13.372
4.9325,-13.293
4.9385,-13.212
4.9445,-13.129
4.9505,-13.045
4.9565,-12.958
4.9625,-12.87
4.9685,-12.78
4.9745,-12.688
4.9805,-12.594
4.9865,-12.499
4.9925,-12.401
4.9985,-12.303
5.0045,-12.202
5.0105,-12.1
5.0165,-11.996
5.0225,-11.89
5.0285,-11.783
5.0345,-11.674
5.0405,-11.564
5.0465,-11.452
5.0525,-11.338
5.0585,-11.223
5.0645,-11.107
5.0705,-10.988
5.0765,-10.869
5.0825,-10.748
5.0885,-10.625
5.0945,-10.501
5.1005,-10.376
5.1065,-10.249
5.1125,-10.12
5.1185,-9.9909
5.1245,-9.8599
5.1305,-9.7277
5.1365,-9.5941
5.1425,-9.4593
5.1485,-9.3232
5.1545,-9.1858
5.1605,-9.0472
5.1665,-8.9075
5.1725,-8.7665
5.1785,-8.6244
5.1845,-8.4812
5.1905,-8.3368
5.1965,-8.1914
5.2025,-8.0449
5.2085,-7.8973
5.2145,-7.7487
5.2205,-7.5991
5.2265,-7.4485
5.2325,-7.297
5.2385,-7.1445
5.2445,-6.9911
5.2505,-6.8368
5.2565,-6.6816
5.2625,-6.5256
5.2685,-6.3688
5.2745,-6.2112
5.2805,-6.0528
5.2865,-5.8936
5.2925,-5.7337
5.2985,-5.5731
5.3045,-5.4118
5.3105,-5.2499
5.3165,-5.0873
5.3225,-4.9241
5.3285,-4.7604
5.3345,-4.596
5.3405,-4.4311
5.3465,-4.2657
5.3525,-4.0999
5.3585,-3.9335
5.3645,-3.7667
5.3705,-3.5995
5.3765,-3.4319
5.3825,-3.264
5.3885,-3.0956
5.3945,-2.927
5.4005,-2.7581
5.4065,-2.5889
5.4125,-2.4194
5.4185,-2.2498
5.4245,-2.0799
5.4305,-1.9099
5.4365,-1.7397
5.4425,-1.5694
5.4485,-1.399
5.4545,-1.2285
5.4605,-1.0579
5.4665,-0.88739
5.4725,-0.71684
5.4785,-0.54631
5.4845,-0.37582
5.4905,-0.20542
5.4965,-0.035108
5.5026,0.13508
5.5086,0.30512
5.5146,0.47499
5.5206,0.64466
5.5266,0.81411
5.5326,0.98332
5.5386,1.1523
5.5446,1.3209
5.5506,1.4892
5.5566,1.6572
5.5626,1.8248
5.5686,1.9921
5.5746,2.1589
5.5806,2.3253
5.5866,2.4912
5.5926,2.6567
5.5986,2.8216
5.6046,2.986
5.6106,3.1499
5.6166,3.3131
5.6226,3.4758
5.6286,3.6379
5.6346,3.7993
5.6406,3.96
5.6466,4.1201
5.6526,4.2794
5.6586,4.438
5.6646,4.5958
5.6706,4.7529
5.6766,4.9091
5.6826,5.0646
5.6886,5.2192
5.6946,5.3729
5.7006,5.5257
5.7066,5.6776
5.7126,5.8286
5.7186,5.9786
5.7246,6.1277
5.7306,6.2757
5.7366,6.4228
5.7426,6.5688
5.7486,6.7138
5.7546,6.8576
5.7606,7.0004
5.7666,7.1421
5.7726,7.2826
5.7786,7.422
5.7846,7.5602
5.7906,7.6972
5.7966,7.833
5.8026,7.9676
5.8086,8.1009
5.8146,8.2329
5.8206,8.3637
5.8266,8.4931
5.8326,8.6213
5.8386,8.7481
5.8446,8.8735
5.8506,8.9976
5.8566,9.1203
5.8626,9.2416
5.8686,9.3614
5.8746,9.4798
5.8806,9.5968
5.8866,9.7123
5.8926,9.8263
5.8986,9.9388
5.9046,10.05
5.9106,10.159
5.9166,10.267
5.9226,10.373
5.9286,10.478
5.9346,10.581
5.9406,10.683
5.9466,10.783
5.9526,10.881
5.9586,10.978
5.9646,11.073
5.9706,11.166
5.9766,11.258
5.9826,11.348
5.9886,11.436
5.9946,11.523
6.0006,11.608
6.0066,11.691
6.0126,11.772
6.0186,11.852
6.0246,11.93
6.0306,12.006
6.0366,12.08
6.0426,12.153
6.0486,12.223
6.0546,12.292
6.0606,12.359
6.0666,12.424
6.0726,12.488
6.0786,12.549
6.0846,12.609
6.0906,12.667
6.0966,12.723
6.1026,12.777
6.1086,12.829
6.1146,12.879
6.1206,12.928
6.1266,12.974
6.1326,13.019
6.1386,13.062
6.1446,13.102
6.1506,13.141
6.1566,13.178
6.1626,13.213
6.1686,13.246
6.1746,13.277
6.1806,13.307
6.1866,13.334
6.1926,13.359
6.1986,13.382
6.2046,13.404
6.2106,13.423
6.2166,13.441
6.2226,13.457
6.2286,13.47
6.2346,13.482
6.2406,13.492
6.2466,13.499
6.2526,13.505
6.2586,13.509
6.2646,13.511
6.2706,13.511
6.2766,13.509
6.2826,13.505
6.2886,13.499
6.2946,13.491
6.3006,13.482
6.3066,13.47
6.3126,13.456
6.3186,13.441
6.3246,13.423
6.3306,13.404
6.3366,13.383
6.3426,13.36
6.3486,13.334
6.3546,13.307
6.3606,13.279
6.3666,13.248
6.3726,13.215
6.3786,13.18
6.3846,13.144
6.3906,13.106
6.3966,13.065
6.4026,13.023
6.4086,12.98
6.4146,12.934
6.4206,12.886
6.4266,12.837
6.4326,12.786
6.4386,12.733
6.4446,12.678
6.4506,12.621
6.4566,12.563
6.4626,12.503
6.4686,12.441
6.4746,12.378
6.4806,12.312
6.4866,12.245
6.4926,12.176
6.4986,12.106
6.5047,12.034
6.5107,11.96
6.5167,11.884
6.5227,11.807
6.5287,11.728
6.5347,11.648
6.5407,11.566
6.5467,11.482
6.5527,11.397
6.5587,11.31
6.5647,11.222
6.5707,11.132
6.5767,11.04
6.5827,10.947
6.5887,10.853
6.5947,10.757
6.6007,10.659
6.6067,10.56
6.6127,10.46
6.6187,10.358
6.6247,10.254
6.6307,10.15
6.6367,10.044
6.6427,9.9364
6.6487,9.8276
6.6547,9.7175
6.6607,9.6061
6.6667,9.4934
6.6727,9.3793
6.6787,9.2641
6.6847,9.1476
6.6907,9.0298
6.6967,8.9108
6.7027,8.7907
6.7087,8.6693
6.7147,8.5468
6.7207,8.4232
6.7267,8.2985
6.7327,8.1726
6.7387,8.0457
6.7447,7.9177
6.7507,7.7886
6.7567,7.6585
6.7627,7.5274
6.7687,7.3954
6.7747,7.2623
6.7807,7.1284
6.7867,6.9934
6.7927,6.8576
6.7987,6.7209
6.8047,6.5834
6.8107,6.4449
6.8167,6.3057
6.8227,6.1657
6.8287,6.0248
6.8347,5.8832
6.8407,5.7409
6.8467,5.5979
6.8527,5.4541
6.8587,5.3097
6.8647,5.1646
6.8707,5.0189
6.8767,4.8725
6.8827,4.7256
6.8887,4.5781
6.8947,4.43
6.9007,4.2815
6.9067,4.1324
6.9127,3.9828
6.9187,3.8328
6.9247,3.6823
6.9307,3.5314
6.9367,3.3802
6.9427,3.2285
6.9487,3.0765
6.9547,2.9242
6.9607,2.7715
6.9667,2.6186
6.9727,2.4654
6.9787,2.312
6.9847,2.1583
6.9907,2.0045
6.9967,1.8505
7.0027,1.6963
7.0087,1.542
7.0147,1.3876
7.0207,1.2331
7.0267,1.0785
7.0327,0.92395
7.0387,0.76935
7.0447,0.61474
7.0507,0.46017
7.0567,0.30564
7.0627,0.15119
7.0687,-0.0031733
7.0747,-0.15742
7.0807,-0.31152
7.0867,-0.46547
7.0927,-0.61923
7.0987,-0.77279
7.1047,-0.92612
7.1107,-1.0792
7.1167,-1.232
7.1227,-1.3845
7.1287,-1.5367
7.1347,-1.6886
7.1407,-1.8401
7.1467,-1.9913
7.1527,-2.142
7.1587,-2.2923
7.1647,-2.4422
7.1707,-2.5916
7.1767,-2.7405
7.1827,-2.8889
7.1887,-3.0368
7.1947,-3.1842
7.2007,-3.3309
7.2067,-3.4771
7.2127,-3.6227
7.2187,-3.7676
7.2247,-3.9119
7.2307,-4.0555
7.2367,-4.1984
7.2427,-4.3406
7.2487,-4.4821
7.2547,-4.6228
7.2607,-4.7628
7.2667,-4.9019
7.2727,-5.0403
7.2787,-5.1778
7.2847,-5.3145
7.2907,-5.4503
7.2967,-5.5852
7.3027,-5.7192
7.3087,-5.8523
7.3147,-5.9844
7.3207,-6.1156
7.3267,-6.2458
7.3327,-6.375
7.3387,-6.5032
7.3447,-6.6304
7.3507,-6.7565
7.3567,-6.8815
7.3627,-7.0054
7.3687,-7.1283
7.3747,-7.25
7.3807,-7.3706
7.3867,-7.4901
7.3927,-7.6083
7.3987,-7.7254
7.4047,-7.8413
7.4107,-7.956
7.4167,-8.0694
7.4227,-8.1816
7.4287,-8.2925
7.4347,-8.4021
7.4407,-8.5105
7.4467,-8.6175
7.4527,-8.7233
7.4587,-8.8276
7.4647,-8.9307
7.4707,-9.0323
7.4767,-9.1326
7.4827,-9.2315
7.4887,-9.329
7.4947,-9.4251
7.5008,-9.5198
7.5068,-9.613
7.5128,-9.7047
7.5188,-9.795
7.5248,-9.8838
7.5308,-9.9711
7.5368,-10.057
7.5428,-10.141
7.5488,-10.224
7.5548,-10.305
7.5608,-10.385
7.5668,-10.463
7.5728,-10.54
7.5788,-10.615
7.5848,-10.688
7.5908,-10.76
7.5968,-10.83
7.6028,-10.899
7.6088,-10.966
7.6148,-11.031
7.6208,-11.095
7.6268,-11.157
7.6328,-11.217
7.6388,-11.276
7.6448,-11.333
7.6508,-11.388
7.6568,-11.442
7.6628,-11.494
7.6688,-11.544
7.6748,-11.593
7.6808,-11.64
7.6868,-11.685
7.6928,-11.729
7.6988,-11.77
7.7048,-11.81
7.7108,-11.849
7.7168,-11.885
7.7228,-11.92
7.7288,-11.953
7.7348,-11.985
7.7408,-12.014
7.7468,-12.042
7.7528,-12.068
7.7588,-12.092
7.7648,-12.115
7.7708,-12.136
7.7768,-12.155
7.7828,-12.172
7.7888,-12.187
7.7948,-12.201
7.8008,-12.213
7.8068,-12.223
7.8128,-12.232
7.8188,-12.238
7.8248,-12.243
7.8308,-12.246
7.8368,-12.248
7.8428,-12.247
7.8488,-12.245
7.8548,-12.241
7.8608,-12.235
7.8668,-12.228
7.8728,-12.219
7.8788,-12.208
7.8848,-12.195
7.8908,-12.181
7.8968,-12.164
7.9028,-12.146
7.9088,-12.127
7.9148,-12.105
7.9208,-12.082
7.9268,-12.057
7.9328,-12.031
7.9388,-12.002
7.9448,-11.972
7.9508,-11.941
7.9568,-11.907
7.9628,-11.872
7.9688,-11.835
7.9748,-11.797
7.9808,-11.757
7.9868,-11.715
7.9928,-11.671
7.9988,-11.626
8.0048,-11.579
8.0108,-11.531
8.0168,-11.481
8.0228,-11.429
8.0288,-11.376
8.0348,-11.321
8.0408,-11.265
8.0468,-11.207
8.0528,-11.147
8.0588,-11.086
8.0648,-11.023
8.0708,-10.959
8.0768,-10.893
8.0828,-10.826
8.0888,-10.757
8.0948,-10.687
8.1008,-10.615
8.1068,-10.542
8.1128,-10.467
8.1188,-10.391
8.1248,-10.313
8.1308,-10.234
8.1368,-10.154
8.1428,-10.072
8.1488,-9.9887
8.1548,-9.9041
8.1608,-9.8181
8.1668,-9.7307
8.1728,-9.642
8.1788,-9.552
8.1848,-9.4607
8.1908,-9.3681
8.1968,-9.2742
8.2028,-9.179
8.2088,-9.0826
8.2148,-8.985
8.2208,-8.8861
8.2268,-8.786
8.2328,-8.6847
8.2388,-8.5823
8.2448,-8.4787
8.2508,-8.3739
8.2568,-8.2681
8.2628,-8.1611
8.2688,-8.053
8.2748,-7.9438
8.2808,-7.8336
8.2868,-7.7223
8.2928,-7.61
8.2988,-7.4967
8.3048,-7.3824
8.3108,-7.2671
8.3168,-7.1508
8.3228,-7.0336
8.3288,-6.9155
8.3348,-6.7965
8.3408,-6.6766
8.3468,-6.5558
8.3528,-6.4341
8.3588,-6.3116
8.3648,-6.1883
8.3708,-6.0642
8.3768,-5.9394
8.3828,-5.8137
8.3888,-5.6873
8.3948,-5.5602
8.4008,-5.4324
8.4068,-5.3039
8.4128,-5.1747
8.4188,-5.0449
8.4248,-4.9145
8.4308,-4.7834
8.4368,-4.6517
8.4428,-4.5195
